"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","product"
"LMB2_003328",2553.31322851698,-0.249184717551535,0.661042933588988,-0.376956934096007,0.706205609648278,0.852779423626384,"rplL","50S ribosomal protein L7/L12"
"LMB2_001284",343.918559572833,-0.115597176573624,0.306012032574239,-0.377753696811186,0.705613573899449,0.852549647348507,NA,"RNA polymerase sigma factor"
"LMB2_000335",1767.23555876966,-0.160312097502593,0.424019657154115,-0.378077041471513,0.70537336296169,0.852535943229168,NA,"glycoside hydrolase family 92 protein"
"LMB2_001429",139.57121111925,-0.0722038620108948,0.190457158797952,-0.379108154645386,0.704607550983201,0.8518867664435,NA,"septum formation initiator family protein"
"LMB2_000431",249.251840053652,-0.106966288193391,0.281817876389612,-0.379558208172397,0.704273388171806,0.851759211344148,NA,NA
"LMB2_000831",415.812420705312,-0.127447712258429,0.335688615049334,-0.379660514371925,0.704197434217979,0.851759211344148,NA,"cation acetate symporter"
"LMB2_003598",1306.76133227605,0.18136017998447,0.47750879286474,0.379804901385015,0.704090243734921,0.851759211344148,NA,"ATP-grasp domain-containing protein"
"LMB2_000126",231.340166274396,0.0546746168913617,0.143663404380785,0.380574420653744,0.703519064800617,0.851676475912349,NA,"DUF1684 domain-containing protein"
"LMB2_000997",110.190582751499,-0.0759444476084777,0.199084328326472,-0.381468738633907,0.702855463650653,0.851149740604253,NA,"SUF system NifU family Fe-S cluster assembly protein"
"LMB2_001216",468.467121506035,-0.100150998297816,0.262357315201553,-0.381735108932931,0.702657855492034,0.851149740604253,NA,"MFS transporter"
"LMB2_003159",215.190651143059,-0.132380352369194,0.346708749063941,-0.381820051344536,0.702594844757388,0.851149740604253,NA,"alcohol dehydrogenase catalytic domain-containing protein"
"LMB2_002446",278.030222279441,-0.116012054297029,0.302473110283105,-0.383545017236227,0.701315698514224,0.85011421313553,NA,"MFS transporter"
"LMB2_002400",120.477387223973,-0.202743972045815,0.527756141939139,-0.384162221780823,0.70085821661613,0.849836216437202,NA,NA
"LMB2_000156",330.723197407612,-0.0908453721219145,0.236098227221484,-0.384777866361074,0.700401999036782,0.849798302679792,NA,"ROK family protein"
"LMB2_000260",249.027179867151,0.0645785751917131,0.167744382310511,0.384982044120989,0.700250718897891,0.849798302679792,NA,"iron chelate uptake ABC transporter family permease subunit"
"LMB2_002977",129.123649990182,-0.108278228523857,0.281026900618577,-0.385294889156598,0.700018947669955,0.849798302679792,NA,"Lrp/AsnC family transcriptional regulator"
"LMB2_003448",415.243871555552,0.119957084719982,0.311972072481246,0.384512253824235,0.700598815444199,0.849798302679792,NA,"polyprenyl synthetase family protein"
"LMB2_003202",180.046998210879,-0.0884386927962427,0.229046274001928,-0.386117142405462,0.699409914645055,0.849462644947124,NA,"ABC transporter permease"
"LMB2_000594",216.739265965058,0.0907935691716226,0.23461611288998,0.386987782097468,0.698765253103634,0.849210078105303,"map","type I methionyl aminopeptidase"
"LMB2_001782",150.114677539153,-0.0794730561533103,0.205461998034239,-0.386801729340074,0.698902996863356,0.849210078105303,NA,NA
"LMB2_002334",102.155064281984,-0.161191508461848,0.416832353023801,-0.38670584778875,0.69897398643513,0.849210078105303,NA,NA
"LMB2_002385",250.716887001307,-0.158761460378343,0.409574827103039,-0.387625044003015,0.698293532801388,0.849210078105303,NA,"acyltransferase"
"LMB2_002410",706.338450107277,-0.203596212966379,0.524923086660878,-0.387859132394973,0.698120282830615,0.849210078105303,NA,"hypothetical protein"
"LMB2_003308",17.4732310822378,-0.137794456539697,0.355175106486461,-0.387962033439832,0.698044130237329,0.849210078105303,NA,NA
"LMB2_003512",164.695397543377,0.0672742863666752,0.173381850931295,0.388012274671895,0.698006949988426,0.849210078105303,"msuE","FMN reductase"
"LMB2_001459",205.390227629526,-0.0950100062503448,0.244136872511721,-0.389166967172414,0.697152637526251,0.848935460864755,NA,"hypothetical protein"
"LMB2_002476",160.928144552078,0.0612316476275301,0.157270372926475,0.389340004020695,0.697024647277942,0.848935460864755,NA,"ABC transporter permease"
"LMB2_000710",152.549773074085,-0.0938896301797619,0.238901909633232,-0.393004937984395,0.694315834256736,0.848889971733323,NA,"molybdenum cofactor biosynthesis protein MoaE"
"LMB2_000715",337.835033756469,-0.0662973997644934,0.168156767687685,-0.394259479865993,0.693389475871997,0.848889971733323,NA,"CPBP family intramembrane metalloprotease"
"LMB2_000855",420.079695004309,-0.0736958439957338,0.188383192837927,-0.391201799298184,0.695648078428989,0.848889971733323,NA,"FHA domain-containing protein"
"LMB2_001388",222.113803256495,-0.0951558603367313,0.242963474582099,-0.391646771188142,0.695319224631861,0.848889971733323,NA,"MurR/RpiR family transcriptional regulator"
"LMB2_001475",213.498695973305,0.0614479281561569,0.156216104047707,0.39335207167496,0.694059463681848,0.848889971733323,NA,"1-acyl-sn-glycerol-3-phosphate acyltransferase"
"LMB2_001556",314.24853243593,0.0418746874146332,0.106603375993836,0.392808267320302,0.694461098059769,0.848889971733323,NA,"CDP-glycerol glycerophosphotransferase family protein"
"LMB2_001638",351.938445578508,-0.036895034234444,0.0945668281453038,-0.390147739519761,0.696427303294699,0.848889971733323,NA,"MFS transporter"
"LMB2_001739",219.069316121388,-0.0594946109144952,0.152108620766835,-0.391132406661511,0.69569936780103,0.848889971733323,NA,"SGNH/GDSL hydrolase family protein"
"LMB2_002390",320.463731983516,-0.0607812430669634,0.155899264269558,-0.38987511167384,0.696628898520043,0.848889971733323,NA,"MFS transporter"
"LMB2_002892",323.126220581334,-0.0970310153569506,0.24788642668759,-0.39143335378842,0.695476942328808,0.848889971733323,NA,"FAD-dependent oxidoreductase"
"LMB2_003053",131.048514816585,-0.17904392948708,0.459282808607018,-0.389833728003256,0.696659501634569,0.848889971733323,NA,NA
"LMB2_003329",262.36261373257,-0.107761155406362,0.274988164473542,-0.391875612583793,0.695150123085932,0.848889971733323,NA,"LacI family DNA-binding transcriptional regulator"
"LMB2_003445",110.566928129326,-0.12712582948547,0.323917971624132,-0.392463032687129,0.694716120501571,0.848889971733323,NA,"lycopene cyclase domain-containing protein"
"LMB2_003446",510.741538072419,0.0699174416835868,0.178845624237173,0.390937390734631,0.695843515106526,0.848889971733323,"crtI","phytoene desaturase"
"LMB2_003455",179.978320400024,-0.101542827592334,0.259875919488093,-0.390735808813507,0.69599252726115,0.848889971733323,NA,"methylated-DNA--[protein]-cysteine S-methyltransferase"
"LMB2_003538",413.332157127761,0.0754952681269634,0.192761784520441,0.391650597730162,0.695316396897449,0.848889971733323,NA,"DUF222 domain-containing protein"
"LMB2_003567",140.225723368062,-0.0946603890446854,0.242303881300777,-0.39066806745527,0.69604260524878,0.848889971733323,NA,"SRPBCC family protein"
"LMB2_003580",732.727652096186,0.155908294787409,0.395984882580738,0.393722845607928,0.693785672608743,0.848889971733323,NA,"ABC transporter permease"
"LMB2_001259",104.704904726808,0.0929955471955999,0.235086130260767,0.395580747755921,0.692414342049853,0.848714519294407,NA,"DUF2277 domain-containing protein"
"LMB2_002978",349.910753216577,0.0583354324159842,0.147455211453619,0.395614585886189,0.692389375219165,0.848714519294407,NA,"FAD-dependent oxidoreductase"
"LMB2_000768",214.777898903416,-0.100704806003596,0.254088058036506,-0.396338209602622,0.691855543047779,0.848588046708257,NA,"CoA pyrophosphatase"
"LMB2_000750",532.933651202489,-0.0467317962921933,0.117773675882914,-0.396793221760798,0.691519949550998,0.84849179940326,NA,"nitrate reductase"
"LMB2_000836",136.119382891873,-0.0669371645292629,0.16815188249263,-0.398075617929503,0.690574446472244,0.84849179940326,NA,"N-acetyltransferase"
"LMB2_001334",756.045047458085,0.0817795572701239,0.205818491426904,0.397338240617548,0.691118051507587,0.84849179940326,NA,"sigma-70 family RNA polymerase sigma factor"
"LMB2_001434",42.0640778821318,-0.15809009716682,0.397180637321145,-0.398030725347255,0.690607537363591,0.84849179940326,NA,NA
"LMB2_002031",97.0307522081753,0.0729124897738565,0.182615080338568,0.399268722159622,0.689695211100299,0.84849179940326,NA,"hypothetical protein"
"LMB2_002669",336.812011749968,0.0437725675891799,0.110067265763418,0.397689242896847,0.690859267757094,0.84849179940326,NA,"OmpA family protein"
"LMB2_002844",154.167207973311,-0.139167386994409,0.350571684184326,-0.396972697091064,0.691387594463571,0.84849179940326,NA,"cupin domain-containing protein"
"LMB2_002935",1522.87550285121,0.200749215275593,0.502067929971823,0.399844728753855,0.689270883857645,0.84849179940326,"cydB","cytochrome d ubiquinol oxidase subunit II"
"LMB2_003098",305.566535925136,-0.08515429741391,0.2129076125903,-0.39995891353013,0.689186778868062,0.84849179940326,NA,"cation transporter"
"LMB2_003103",250.20032418005,-0.155633402660992,0.392267306727115,-0.396753438260049,0.691549289392831,0.84849179940326,NA,"substrate-binding domain-containing protein"
"LMB2_003281",326.36838934196,-0.151484928609368,0.381005198690195,-0.397592812723125,0.690930359316231,0.84849179940326,"aceA","isocitrate lyase"
"LMB2_003307",436.376216432094,-0.0724163996500879,0.18155240142502,-0.398873267892275,0.689986587225886,0.84849179940326,NA,"HSP90 family protein"
"LMB2_003515",452.670627739758,-0.0629340611357238,0.158089380201369,-0.398091643192988,0.690562634190645,0.84849179940326,NA,"phospholipid carrier-dependent glycosyltransferase"
"LMB2_000025",133.325005796051,0.108097440180562,0.269687282948579,0.400825129752864,0.688548875830638,0.848443454339771,NA,"hypothetical protein"
"LMB2_000077",71.5947491774808,-0.0821053564957905,0.20448355990124,-0.401525465105582,0.688033293440581,0.848360970353501,NA,NA
"LMB2_001166",272.00814010073,0.0659881857087727,0.164450157833011,0.401265566286533,0.688224612377599,0.848360970353501,NA,"sugar ABC transporter permease"
"LMB2_001230",893.909649108247,0.151117418960226,0.375076770521352,0.402897302198094,0.687023776067639,0.848360970353501,NA,"phosphoglucosamine mutase"
"LMB2_001278",93.9703153722189,-0.0608951142792606,0.151515210277529,-0.401907598370615,0.687752030499434,0.848360970353501,NA,"type II toxin-antitoxin system VapC family toxin"
"LMB2_002112",342.12973257785,-0.063501538662772,0.157507437932654,-0.403165332991598,0.686826600724727,0.848360970353501,NA,"bifunctional copper resistance protein CopD/cytochrome c oxidase assembly protein"
"LMB2_002351",17.7230594874297,-0.155567958368367,0.387582899902687,-0.401379829727852,0.688140497339418,0.848360970353501,NA,NA
"LMB2_002740",316.799204125851,-0.0944211945838306,0.235332052198586,-0.401225390683939,0.688254188565981,0.848360970353501,NA,"ABC transporter permease"
"LMB2_003204",272.432479997773,-0.135770781989033,0.337120973353113,-0.402736087994209,0.687142382644735,0.848360970353501,NA,"HTH domain-containing protein"
"LMB2_000686",289.910065302175,-0.150194340390526,0.372011868433949,-0.403735345925376,0.686407344771953,0.848330245280533,NA,"cold-shock protein"
"LMB2_000720",349.366104733045,-0.115609594040639,0.285993740731671,-0.404238196769165,0.686037567973669,0.848154643445708,"moaA","GTP 3'%2C8-cyclase MoaA"
"LMB2_002083",127.392574919153,-0.117257538040833,0.289694227133859,-0.404763115927237,0.685651643180795,0.847958954464961,NA,"hypothetical protein"
"LMB2_002837",292.979051359887,0.0592546410362891,0.146132243722929,0.405486424670504,0.685119995109039,0.84758285678551,NA,"ABC transporter permease"
"LMB2_000067",166.849058546038,-0.169209732244213,0.416888010389797,-0.405887739697764,0.684825086838564,0.847499484542741,NA,NA
"LMB2_002094",83.3884804709641,0.0819576811963389,0.201873047037022,0.40598624927531,0.684752703944424,0.847499484542741,NA,"helix-turn-helix transcriptional regulator"
"LMB2_000221",459.714648580903,-0.194661246562268,0.478462582873998,-0.406847376430127,0.684120088019124,0.847463870788,NA,"ABC transporter ATP-binding protein"
"LMB2_000623",359.337364274198,0.0420703975098989,0.103052004443473,0.408244339710788,0.683094298517245,0.847463870788,NA,"cupin domain-containing protein"
"LMB2_002104",129.130684840367,-0.125631462444909,0.308313180514388,-0.407480024808885,0.683655462252824,0.847463870788,NA,"cytochrome c oxidase assembly protein"
"LMB2_002656",1032.06724051266,0.180276882531125,0.44316198549867,0.406796811166615,0.684157229015679,0.847463870788,NA,"CTP synthase"
"LMB2_002715",125.37905076648,-0.155175480281624,0.381344689766017,-0.406916588708329,0.684069251730077,0.847463870788,NA,"hypothetical protein"
"LMB2_002753",273.202374526498,0.0752010285381012,0.184273279089562,0.408095134083718,0.683203832273881,0.847463870788,NA,"HAD family phosphatase"
"LMB2_002789",387.445955406305,0.0755133897492263,0.185526929372438,0.407021180184771,0.683992432202616,0.847463870788,"hemC","hydroxymethylbilane synthase"
"LMB2_003254",1443.0288130314,0.259737330915239,0.638887562108541,0.406546231793932,0.684341294853773,0.847463870788,"rpsE","30S ribosomal protein S5"
"LMB2_003334",703.9992909607,0.154219809375747,0.377606667081488,0.408413894192356,0.682969834505375,0.847463870788,NA,"cystathionine gamma-synthase"
"LMB2_003571",309.238525281704,0.0487662354654021,0.119129657799911,0.40935428142763,0.682279685681651,0.847446425196448,NA,"YihY/virulence factor BrkB family protein"
"LMB2_000657",221.334347855527,-0.154872979422429,0.377748462307189,-0.409989701815079,0.681813501931364,0.847278166609653,NA,"NAD(P)H-dependent oxidoreductase"
"LMB2_002711",434.310523539238,-0.140998629395009,0.344025848979957,-0.409848939587165,0.681916763354561,0.847278166609653,NA,"glycosyl hydrolase"
"LMB2_002101",100.434091685804,-0.141154024757798,0.343526523152136,-0.410897020301649,0.681148047426042,0.846981600856873,NA,"TlpA family protein disulfide reductase"
"LMB2_003262",245.016307229119,-0.177641352457197,0.432433757191838,-0.410794369086202,0.681223322460991,0.846981600856873,"rpmJ","50S ribosomal protein L36"
"LMB2_002301",276.042859198573,0.105298007770161,0.255259684580431,0.412513272290684,0.679963254663967,0.846415878529644,NA,"OmpA family protein"
"LMB2_002354",36.769165409144,-0.184145566916179,0.446407263167543,-0.412505759000312,0.679968760453049,0.846415878529644,NA,NA
"LMB2_002538",82.0941345786313,-0.0935767277676124,0.227108757026336,-0.412034872599655,0.680313863172551,0.846415878529644,NA,NA
"LMB2_002694",288.805009129379,-0.198258307676755,0.481119162413422,-0.412077346248772,0.68028273238162,0.846415878529644,NA,"hypothetical protein"
"LMB2_002765",271.532282197818,0.083520887075452,0.202044165620157,0.413379356038774,0.679328697165654,0.846415878529644,NA,"rRNA methyltransferase"
"LMB2_003141",317.883180258371,-0.120101656966687,0.291005114545969,-0.412713216927722,0.679816740176435,0.846415878529644,NA,"ABC transporter ATP-binding protein"
"LMB2_002098",165.988000850494,-0.163266992636601,0.394239353374452,-0.414131646775325,0.678777697232781,0.846200442500706,"ccsB","c-type cytochrome biogenesis protein CcsB"
"LMB2_000137",458.031554551538,-0.145071800623638,0.348735665244527,-0.415993587928312,0.677414695241337,0.844783977159015,NA,"AAA family ATPase"
"LMB2_001386",301.813360708126,0.0771354417419963,0.185235938213772,0.416417259446587,0.677104701038199,0.844783977159015,NA,"HAD-IA family hydrolase"
"LMB2_002934",1870.05223079596,0.200081232486044,0.480776133984293,0.416162988016749,0.677290741135884,0.844783977159015,NA,"cytochrome ubiquinol oxidase subunit I"
"LMB2_000895",341.155773229087,-0.0858701660477275,0.205929920634471,-0.416987321624566,0.676687681249431,0.844725741506076,NA,"glycosyltransferase"
"LMB2_001065",903.976623592835,-0.220264668649892,0.527341751383097,-0.417688658393135,0.676174765646566,0.844368421734314,NA,"PQQ-dependent sugar dehydrogenase"
"LMB2_003110",392.35390116129,-0.177700148795956,0.425411988509013,-0.417713072494175,0.676156913343599,0.844368421734314,"glpK","glycerol kinase GlpK"
"LMB2_000360",191.438248982013,-0.126776968704996,0.302771005626592,-0.418722289614978,0.675419103756449,0.844083739119345,NA,NA
"LMB2_001004",208.504691072641,-0.10730609283281,0.256332699772593,-0.41862038252633,0.675493590956985,0.844083739119345,NA,"hypothetical protein"
"LMB2_002821",203.64398080177,-0.15722529242146,0.375445548408208,-0.418769893765035,0.675384309426322,0.844083739119345,NA,"FadR family transcriptional regulator"
"LMB2_003043",211.043093460469,0.0806555890358593,0.192561836379774,0.418855524813281,0.675321722617456,0.844083739119345,NA,NA
"LMB2_003456",1099.36858661467,-0.0485296412414625,0.115563338416799,-0.419939765554645,0.674529457042067,0.844011497306584,NA,"ATP-binding protein"
"LMB2_000109",303.153738416346,-0.130006844115953,0.309208102376776,-0.420450962043476,0.674156045701753,0.843827711773867,NA,"SDR family oxidoreductase"
"LMB2_000099",483.90605674895,-0.11852148969567,0.281451469751576,-0.421108085881673,0.673676157377136,0.843680433258664,"gcl","glyoxylate carboligase"
"LMB2_000122",316.215751845047,-0.16254670670079,0.386168048446507,-0.420922205642569,0.673811889649537,0.843680433258664,NA,"alpha/beta hydrolase"
"LMB2_000551",106.453674912079,-0.205697627289554,0.487279230416322,-0.422135019204102,0.672926468321816,0.843536305562934,NA,NA
"LMB2_000860",206.32300085578,-0.123820990427609,0.293623283328568,-0.421700176579839,0.673243875553988,0.843536305562934,NA,NA
"LMB2_000963",350.153653645195,-0.203544389312138,0.479757613298156,-0.424265053164756,0.671372522666619,0.843536305562934,NA,"L-fucose/L-arabinose isomerase family protein"
"LMB2_001211",229.341939661644,-0.193543115465525,0.456462862144656,-0.424006269767879,0.671561240795773,0.843536305562934,NA,"endonuclease/exonuclease/phosphatase family protein"
"LMB2_001709",261.609386231287,-0.200101869939363,0.473128239900603,-0.422933684916802,0.672343645366048,0.843536305562934,NA,"DNA cytosine methyltransferase"
"LMB2_001822",340.4898751006,0.0445969068363881,0.105189503646134,0.423967271358324,0.67158968223249,0.843536305562934,NA,"acyltransferase family protein"
"LMB2_002108",178.771622027581,-0.11335636546666,0.267791967768687,-0.423300095261166,0.672076324801035,0.843536305562934,NA,"NAD(P)-binding domain-containing protein"
"LMB2_002762",207.445198998537,0.0771533590192943,0.182770342591707,0.422132813919643,0.672928077891125,0.843536305562934,NA,"metal-dependent transcriptional regulator"
"LMB2_003422",252.56617740625,-0.151162265680396,0.357316831654004,-0.42304826498285,0.672260047181002,0.843536305562934,NA,"DMT family transporter"
"LMB2_003630",161.379924950549,-0.115305507252748,0.272168714139038,-0.423654524795395,0.671817784475981,0.843536305562934,NA,NA
"LMB2_003634",370.783022560495,0.0820618961350396,0.194523077843436,0.421862007556183,0.67312574251525,0.843536305562934,NA,"septum formation family protein"
"LMB2_000412",474.286792979071,-0.14862224109715,0.346403932556277,-0.429043169343942,0.667891808935252,0.843386037849462,NA,"MFS transporter"
"LMB2_000443",288.577861095137,0.070953770363575,0.16483768034405,0.430446304603899,0.666871018243348,0.843386037849462,NA,"DeoR/GlpR transcriptional regulator"
"LMB2_000451",282.676851169228,-0.102355398729054,0.238212641249284,-0.429680801960218,0.66742785045913,0.843386037849462,NA,"VWA domain-containing protein"
"LMB2_000473",220.26818994873,-0.177085199798235,0.416016573525481,-0.425668617712866,0.670349332581603,0.843386037849462,NA,"sugar ABC transporter permease"
"LMB2_000743",248.385528512673,-0.0856208660139544,0.201323947763681,-0.425289027783511,0.67062599112899,0.843386037849462,NA,"TetR/AcrR family transcriptional regulator"
"LMB2_000838",479.605170281711,0.0839843580090497,0.195551206460855,0.429475018482493,0.667577570116185,0.843386037849462,NA,"TetR/AcrR family transcriptional regulator"
"LMB2_000938",200.112437206895,-0.0723780539596006,0.169759811165429,-0.426355646031373,0.669848715763205,0.843386037849462,NA,"GTP cyclohydrolase I"
"LMB2_001019",454.940062575464,0.0689953098774449,0.160840420840781,0.428967479174558,0.667946891550422,0.843386037849462,NA,"L-serine ammonia-lyase%2C iron-sulfur-dependent%2C subunit alpha"
"LMB2_001520",193.94517920423,0.10697036253092,0.25000025597333,0.427881012019169,0.66873775198432,0.843386037849462,NA,"DUF1003 domain-containing protein"
"LMB2_002243",230.966219414426,-0.0791753301104751,0.186172742039933,-0.425278852548094,0.670633407814794,0.843386037849462,NA,"alkaline phosphatase family protein"
"LMB2_002261",81.3802273470326,-0.247838710932378,0.579996890674629,-0.427310413068081,0.669153249315072,0.843386037849462,NA,"hypothetical protein"
"LMB2_002732",384.537234178786,-0.155078671652656,0.36171394063844,-0.428732913580647,0.668117605213313,0.843386037849462,NA,"purine permease"
"LMB2_002813",209.520579514043,-0.1528378565235,0.357524972645566,-0.427488618186725,0.669023473467592,0.843386037849462,NA,"NAD(P)H-dependent oxidoreductase"
"LMB2_002846",197.106457633479,0.104340843958401,0.245089857290147,0.425724855006456,0.670308348656655,0.843386037849462,NA,"VOC family protein"
"LMB2_002965",256.05963148149,-0.102688288185485,0.240784854737026,-0.426473202800221,0.669763070375549,0.843386037849462,NA,"LysR family transcriptional regulator"
"LMB2_003075",126.586762673379,0.0570874458566402,0.133747095596029,0.42683129381043,0.669502211450263,0.843386037849462,NA,"hypothetical protein"
"LMB2_003137",148.109403473891,-0.123667982808292,0.288252240104008,-0.429026961815354,0.667903603619772,0.843386037849462,NA,"TetR family transcriptional regulator"
"LMB2_003139",162.99253669244,-0.197804588258983,0.461837320133128,-0.42829927257062,0.66843324847145,0.843386037849462,NA,"SGNH/GDSL hydrolase family protein"
"LMB2_003156",355.46612146273,-0.13053261859893,0.305441995074077,-0.427356488970264,0.669119694116809,0.843386037849462,"phnE","phosphonate ABC transporter%2C permease protein PhnE"
"LMB2_003252",1472.89542320949,0.270657332999725,0.627971108947463,0.431002842556518,0.666466303624112,0.843386037849462,"rplF","50S ribosomal protein L6"
"LMB2_003084",193.487358493896,-0.160501243940132,0.371271858962159,-0.432301129390179,0.665522566435196,0.8426483888413,NA,"methyltransferase domain-containing protein"
"LMB2_001183",250.094926837641,0.116944038113039,0.270038837993183,0.433063773278387,0.664968440061367,0.842233063321521,NA,NA
"LMB2_003526",341.073992857565,0.0454203614010973,0.104824660526157,0.433298435436037,0.664797974623853,0.842233063321521,NA,"molybdopterin-dependent oxidoreductase"
"LMB2_000316",635.013497086782,0.0740152172093821,0.170439727135361,0.434260359678939,0.664099386011783,0.841704733887,"dnaA","chromosomal replication initiator protein DnaA"
"LMB2_001389",188.408715483897,-0.0957734281261244,0.220433812163776,-0.434477030479188,0.663942071082332,0.841704733887,NA,"ATPase"
"LMB2_000188",412.872735480228,-0.220252710475848,0.504541518300094,-0.436540309344463,0.662444759828189,0.840592382503038,NA,"MATE family efflux transporter"
"LMB2_000617",225.073345847664,-0.103903758554661,0.238261430572733,-0.436091390473468,0.662770423466154,0.840592382503038,NA,"TetR/AcrR family transcriptional regulator"
"LMB2_001279",86.5796094414864,0.0717380255597447,0.164491604640099,0.436119677455301,0.662749901079507,0.840592382503038,NA,"type II toxin-antitoxin system prevent-host-death family antitoxin"
"LMB2_001068",296.978353919516,-0.16950799970458,0.387801073325641,-0.437100388224665,0.662038545769205,0.840522693589056,NA,"helix-turn-helix domain-containing protein"
"LMB2_001022",201.069923817532,-0.141763075580628,0.32380981864097,-0.437797334792403,0.661533203164076,0.840167467366582,NA,"ABC transporter permease"
"LMB2_002360",1382.98282015386,0.243868504808797,0.557021024137769,0.437808438534774,0.661525153300328,0.840167467366582,NA,"beta-ketoacyl-[acyl-carrier-protein] synthase family protein"
"LMB2_003349",1100.28785514304,0.118036706781546,0.269344665908619,0.43823666001833,0.6612147360656,0.840167467366582,NA,"glycoside hydrolase family 65 protein"
"LMB2_000035",100.15828886261,-0.116968242909148,0.266577867592739,-0.438777022133903,0.660823111354372,0.840124945322538,NA,NA
"LMB2_002050",48.0015197413465,-0.11799286587823,0.268869475290168,-0.438848127891387,0.660771584726505,0.840124945322538,NA,NA
"LMB2_001231",336.733847400512,0.0563883999997985,0.128300269230385,0.43950336455291,0.660296844648265,0.840029284943574,NA,"Ppx/GppA family phosphatase"
"LMB2_000218",420.821833374171,-0.187732266230624,0.425093267090412,-0.441626063653216,0.658759820306198,0.839820685419945,NA,"peptide ABC transporter"
"LMB2_000346",26.9721557775641,-0.140536151079861,0.318594069010774,-0.441113519521006,0.659130816502876,0.839820685419945,NA,"hypothetical protein"
"LMB2_000414",864.755298419611,-0.223888386838755,0.506716047217596,-0.441841911398184,0.658603607774512,0.839820685419945,NA,"cold-shock protein"
"LMB2_000435",119.348585563639,-0.119064380752811,0.269766295773863,-0.441361217535563,0.658951514104195,0.839820685419945,NA,"hypothetical protein"
"LMB2_000585",104.702497878049,0.120770115308712,0.272347379719914,0.443441443912235,0.657446464651861,0.839820685419945,NA,"aspartate 1-decarboxylase"
"LMB2_000820",95.9383931741608,-0.133417907156859,0.301086147081149,-0.443122038161722,0.657677465534786,0.839820685419945,NA,"type II toxin-antitoxin system PemK/MazF family toxin"
"LMB2_000885",655.482564750029,-0.169828610962163,0.385503120092153,-0.44053757832509,0.659547801656769,0.839820685419945,NA,"right-handed parallel beta-helix repeat-containing protein"
"LMB2_000993",177.187721644492,-0.139106360729606,0.315484309731836,-0.440929569042109,0.659263986332739,0.839820685419945,NA,"GyrI-like domain-containing protein"
"LMB2_001074",61.7864355123848,-0.153450339459243,0.347622016039908,-0.441428713886828,0.658902658581297,0.839820685419945,NA,NA
"LMB2_001235",295.994632759701,-0.0483613659876248,0.109607915895417,-0.441221471939753,0.65905267003726,0.839820685419945,"alr","alanine racemase"
"LMB2_001338",554.619755421169,-0.133035415455579,0.299755200317703,-0.443813536227487,0.657177401006758,0.839820685419945,NA,"bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase"
"LMB2_001392",85.0210880819073,-0.171099588733671,0.385379147310749,-0.443977288152816,0.657059004441763,0.839820685419945,NA,"QacE family quaternary ammonium compound efflux SMR transporter"
"LMB2_001465",106.12647277465,-0.0876251822473877,0.199057879439849,-0.440199516311365,0.659792610032832,0.839820685419945,NA,"DUF4279 domain-containing protein"
"LMB2_001897",208.038238075303,0.0607551541413502,0.137583252791573,0.441588295876309,0.658787154992959,0.839820685419945,NA,"class I SAM-dependent methyltransferase"
"LMB2_002131",18.9272476353548,-0.242019864678476,0.545571495793094,-0.443607971722668,0.657326041249193,0.839820685419945,NA,NA
"LMB2_002571",171.103596814806,0.155871441999229,0.354220280692417,0.440040987191746,0.659907421805149,0.839820685419945,"nrdR","transcriptional repressor NrdR"
"LMB2_002800",1464.32313271915,0.256554905387252,0.574418993907705,0.446633743153128,0.655139528046984,0.839820685419945,NA,"ECF transporter S component"
"LMB2_002830",190.724555898953,-0.145790518956656,0.331285757775703,-0.440074816181392,0.659882921115022,0.839820685419945,NA,"SDR family oxidoreductase"
"LMB2_002909",259.218957179334,-0.14098382619978,0.319492844972997,-0.441273813852374,0.659014781207295,0.839820685419945,NA,"Gfo/Idh/MocA family oxidoreductase"
"LMB2_002943",87.8213670196014,-0.0969133076885198,0.217792514366542,-0.444979975415573,0.656334225337838,0.839820685419945,NA,"MaoC family dehydratase"
"LMB2_003478",338.080843970343,-0.120304394495983,0.270654377583684,-0.444494545294345,0.656685071684884,0.839820685419945,NA,"aspartate aminotransferase family protein"
"LMB2_003529",805.091487881239,0.103991587841641,0.233263548803677,0.445811565394488,0.655733366857203,0.839820685419945,NA,"AAA family ATPase"
"LMB2_003703",315.686222779334,0.186282156743114,0.419081530350937,0.444500993845094,0.656680410475544,0.839820685419945,NA,"hypothetical protein"
"LMB2_000769",106.767779737995,-0.097860910625004,0.218750556068166,-0.447363025648762,0.654612967660119,0.839680889991027,NA,"hypothetical protein"
"LMB2_000011",223.121483467986,-0.146618879204169,0.327237295810078,-0.44805063811939,0.65411665140347,0.839333285042344,"speB","agmatinase"
"LMB2_003052",230.03385034448,-0.148060367734885,0.329879472475636,-0.44883171002955,0.653553061929284,0.838899088796203,NA,"DUF559 domain-containing protein"
"LMB2_000406",381.189829839877,-0.144991336414477,0.322699621865997,-0.449307425822413,0.653209901691542,0.838747633161322,NA,"mannitol dehydrogenase family protein"
"LMB2_000065",351.863404191193,-0.173193058832214,0.38395508647912,-0.451076349633495,0.651934522523827,0.837430898062168,NA,"replicative DNA helicase"
